"id","profileName","text","date","title","rating","images","helpful","Style name","Colour"
"R1GVYSBDBQUU2Q","Devendra Singh","
  Review after 7 days of extensive usage. • I would say the performance you are going to get one oneplus and that OxygenOS touch you gonna get from knowhere. It's too smooth to handle after using this you'll find thise ""IOS"" devices are lagging cuz they aren't having 120 Hz display even the price for iphone 12 is almost double the price of oneplus 9R.Pros: • Snapdragon 870 which is smooth as hell either it be for video editing and redndering or it be for playing games. Even the ""Call of Duty"" runs like water buttery smooth at max fps. • Tested this device while playing games on it like COD/Free Fire with max Resolution and FOS and would say thermals are very good it won't heat up after almost an hor of gaming temp was still maintained to be as 40°C in a Non AC room. • Video Stability and recording best in the market if you turn night mode on even in the dark scenes it is well lit up no one can guess it was shooted in night. Video potrait is best for content creater the bokeh effect is mouth watering for the content creators the bokeh youll get is as similar as you'll get in a dslr camera but the surrounding should be well lit up. • Oxygen OS it is the best operating system I've seen on an Android device unlike other OS available for Android. • User interface is best thing of oneplus devices you can't get rid of it's addiction even you'll start hating IOS 😅 not actually but it's the best UI I've ever used • You'll get 5g support so you don't need to worry about future upgrades. This will work smooth. • Design and placement of Camera Module is the best the oneplus have done ever while it's completely subjective, but youll get 🦍 Glass 5 protection on front and back along with a aluminum chasis/side frame it's a well built device simply rigid and feels premium to hold. • Haptic is best in the price range. • Dua Dolby Stereo Speakers make it loud enough to consume your content at any place • Full day power just in few minutes this device comes with a 65W wrap charge which will charge your device in just the time span of 30/35 mins. You'll never fall short of power either it be powerful performance or the power interms of battery. • Oneplus's Fluid Amoled display is best screen I've ever seen smooth responsive and vivid best for Netflix, lovers xD.Cons: • There are some bugs oneplus need to solve it as it isn't justified for this kind of flagship devices. I'm mentioning few of them oneplus pls act accordingly. • While using YouTube  the framerate drops I don't know it's a google fault or what but even the notification bar seem to be freezing while scrolling down as to like 90fps. There are few more applications like Google photos application which I've discovered uptil now. • Phone get warms outside it might be due to the electronic devices catch too much of heat radiations from Sun rays. • Oneplus pls provide One-Hand mode as soon as possible as the device is having a large form factor it's quite not possible for using the device single handedly even if I am having really large palms and long fingers indeed, I am just thinking anout those girls having small cute palms and fingers💅🤣😅. • Now jumping to camera section one plus needs to work on the picture capturing algorithm the problems faced were like... • 1) Sometime captures undersaturated photos in potrait and 2x Zoom mode. • Need to work on the algorithm of focusing as it hunts for focus sometimes in the darker. • Basically Camera needed to be well optimized by oneplus in few aspects rather say camera performance is awesome just few bugs are needed to be solved. I've attached few pictures you can refer to those.Conclusion: • If you want a well built phone with best processing speeds and Video Capabilities you can opt for it it's is the best device in my terms under 50k budget but few bugs and improvisation are required & I hope Oneplus will donit sooner or later.Thanks for reading my review.
","Reviewed in India on 11 June 2021","Review after days of extensive use!",5,"","16","8GB RAM, 128GB Storage","Lake Blue"
"R2H6NW58P5FG7I","Amazon Customer","
  None of the features are good and looks really cheap. If you're OnePlus user do not buy this any of the 9 series it's only a trash.Picture quality is very low if you click snap you'll feel like you took a picture from a cheap 3k mobile. Worst phone ever regret the decision to buy this shot.
","Reviewed in India on 2 May 2021","Shitty 9 series",1,"","19","8GB RAM, 128GB Storage","Lake Blue"
"R26SAE2X5C8T5K","TULASIRAM","
  Phone was getting heat when charging and continuse use for 30m any application not expected this from brand like One plus.
","Reviewed in India on 24 April 2021","Heating issue",1,"","20","8GB RAM, 128GB Storage","Carbon Black"
"R2K0P95R0PE8HM","Kabilan T","
  Camera quality is very poor. Poorer than 1+ 8T.It seems need a software update for a better picture quality.Over all user experience between the range of below average to average as the premium feel is missing.As well there are many other bugs that need to be fixed, those bugs are very obvious.
","Reviewed in India on 20 April 2021","Poor camera for this price tag",2,"","19","8GB RAM, 128GB Storage","Lake Blue"
"RYOVIILEDJEDC","Nithin VS","
  I have been using Realme 2 pro for the past 2 and half years and I felt like I needed a upgrade and bought OnePlus 9R, have to say it's a worthy upgrade and the speed is amazing. Everything is super fast and 120hz refresh rate is cherry on the top. Camera is okaish nothing that great. There are some heating here and there while using apps. Battery is okay as well. If you are using heavily it will not last you for a day, with normal usage it will easily last for a day. Also the phone fully charges in 40 minutes thanks to the 65w fast charging. OxygenOs is good nothing that great. There are lots of booklets inside the box, I hope next time OnePlus reduce that and instead add a usb c to 3.5mm jack adaptor. This is the first time I am using a OnePlus phone and I am really enjoying every moment of it and I would recommend this phone to everyone who is planning on upgrading their phone.
","Reviewed in India on 20 April 2021","A worthy upgrade",4,"","14","12GB RAM, 256GB Storage","Lake Blue"
"RNRDOAC39YZ0L","Satyy","
  Here's my final review after more than one month of continuos usage of this phone.Charging speed: 5⭐Display : 5⭐Touch response and feel : 5⭐  120 hz display feels and looks butter smooth.Battery life: 3⭐ (Even in 60 hz refresh rate, battery doesn't last for a day).Back Camera (in daylight):  3⭐ (because of very bad skin colour reproduction)Back Camera (in night): 5⭐Front camera: 2⭐ (my Mi A3 takes way better selfies).Ui and themes: 5⭐Fingerprint reader: 5⭐Audio quality (Call/Music): 4.5⭐Performance: 2.5⭐ (heats up really fast).Build quality and looks : 5⭐(it won't break easily if fallen accidentally.)Internet speed : 5⭐
","Reviewed in India on 19 April 2021","A trade-off between a ""perfect"" and ""low-budget"" device.",3,"https://images-na.ssl-images-amazon.com/images/I/81YzonkPomL.jpg","13","12GB RAM, 256GB Storage","Lake Blue"
"R1YMJW8HUHRD8M","Prashant Jha","
  This is the best smartphone you can purchase under 40k...I researched alot and found out it is way better than iqoo 7 legend and S20fer..In Iqoo you can face after sale service and in S20fe you are getting plastic back, slow charging, low brightness and laggy uiThis is my first time using OnePlus device shifting from Oppo K1, the best thing about this phone is the build quality and oxygen os.... beleive me if you once use oxygen os you can't shift to other UI easily, Oxygen OS can be the single reason to purchase itPros :- Performance beast, no lag at all anywhere- BGMI working great in 60fps, soon it'll get 90fps too- Build quality , it's feels premium in hand- Display, the colors, brightness are awesome and cherry on the cake is the bezels it's almost negligible compared to other devices in this range- Haptic Feedback is of flagship level- Battery backup is decent for 1 day use and 65 watt charger is also a plus point, it charges 0-100% in 40 min- Stereo Speakers is best in this range- Indisplay Fingerprint is lightning fast and especially it's placement is even better than that on 9 proCons :- Bit heavy, maybe because I shifted from 156 gm device to 190gm, but you'll get use to it- Camera is the only weak point, front camera is just average, yes the back camera 48 mp does it's job especially in video recording, it gives the most stable videos compared to any other device in this range... only the picture quality is not that great compared to S20feConclusion : If you are very camera centric user and want IP68 rating, avoid 9r and go with s20fe, else in everything OnePlus just kills S20fe easily and don't go with iqoo 7 legend just for 888 , 870 is almost as par as 888... Thanks for reading do give it a like and have a nice day
","Reviewed in India on 27 June 2021","OP Beast",5,"https://images-na.ssl-images-amazon.com/images/I/C1FGMLzdE6S.jpg","12","8GB RAM, 128GB Storage","Carbon Black"
"RN8WU7SJUW0IG","Avi Wadhwa","
  You may get phones with better on paper specs at this price, but none have this quality. The build quality is significantly better than the competition. The frame is aluminium with a glass black and premium looking matte finish. Oxygen OS feels simple, practically useful and premium unlike those overwhelmingly bloated skins in Xiaomi, Vivo and Samsung phones. The phone has a great display, much better than the competition. The vibration motors are Iphone quality, not the usual cheap quality vibration motors found in the competitiors. The battery life is much better than advertised. I am able to get 6 hours of playtime on heavy games like COD Mobile on full charge. 65W fast charging is stupendously fast. No heating issues whatsoever even while gaming. Buttery smooth performance in daily usage as well as games. Idle battery time is amazing. The cameras are great but lack in colour calibration. Other competitors offer better cameras. Overall, Oneplus is the only brand offering clean software experience in this range, which is the most important thing in a phone.
","Reviewed in India on 25 April 2021","The only quality product in this range",5,"","13","8GB RAM, 128GB Storage","Carbon Black"
"R1EJYWYWQGCP8S","Amaanat","
  Extremely slow and disappointing product. I have been using OnePlus since they launched OnePlus One. And this is by far the worst product I have ever seen for the following reasons1. Display screen blinking again and again2. Burning hot after just two hours of use3. Battery life is pathetic, only lasts 6-7 hours before needing charge again4. Unable to perform multiple functionsI would never recommend this product to anyone. I'm officially not a OnePlus customer after this.
","Reviewed in India on 29 April 2021","Don't buy",1,"","13","8GB RAM, 128GB Storage","Carbon Black"
"R134ILQYLZ9NMW","Samson Louise","
  I felt like this oneplus 9R is Best in oneplus 9 series. It's worth of 40k. The 65w warp charger is just amazing that your phone gets charged from15% to 100% in just 38mins. I did not not felt much heating issue. Frequently close the recent apps and clear the cache. If you strain the phone too much it will obviously heats. Camera is fine but not a wow factor. Display is just amazing. Phone runs pretty fast with Snapdragon 870. If you are confused with 9, 9pro and 9R, would definitely recommend 9R because it's worth the penny. 9 and 9pro doesn't make any sence with the hasselblad. Not much different with the cameras. It's seems just a hype. Go for 9R you would save 10k comparing with the other 9 series.
","Reviewed in India on 24 April 2021","Go for Oneplus 9R. Best in 9 series.",5,"","12","12GB RAM, 256GB Storage","Lake Blue"
"R8TRJB6JQVAI6","Amazon Customer","
  It has been more than 3 months since i am using OP 9r. I have ordered it in first sale.So i must say everything is fabulous in this phone whether it is looks, performance, display Or Camera. Don't get confused when i say camera is great because many of the big youtubers have criticised its camera when compared it with Samasung galaxy s20 5G.So after seeing comparison i thought to switch to samsung galaxy s20 5G. So i decided to go to samsung store just to check if it is that good. And trust me guys, S20 looks way cheaper and like a normal phone. The time i took it in my hand i decided to stay with OP 9R. Even i have compared the camera as well and have not noticed any difference. So for normal users, if you are not a tech enthusiast, you won't be able to find any difference between two when it comes to camera. And please don't trust these youtubers. They are just making money by making us fool. Before making any decision just visit to the samsung or oneplus store.And as of now, i have not noticed any con in this phone. Everything is smooth specially the display. Also there is no heating issue but gets little warm during the charging. Battery life is also decent. If you are a normal user it will last one and half day. Also, it takes 40 to 45mins to charge it fully. So if you have the budget, then go for it. You will not regret it.
","Reviewed in India on 25 July 2021","Avoid Youtubers Reviews, this is the best phone ever",5,"","10","12GB RAM, 256GB Storage","Lake Blue"
"R31JJLDDNOIX8V","Rahul Gupta","
  Switched from One plus 5T.Slight overheating issue but that was the case with 5T as well. I am not a high end gamer but a general user, reading work emails, scrolling social media and playing card games.- The UI is amazing, very smooth as compared to 5T.- Camera is good at this range but not to be compared with phones which have camera as the sole USP.- Battery Backup is quite good with me staying on the phone all the time, it dropped from 100-30% in a day of full usage (and some board and card games)The options I compared before buying it:1. Samsung FE S20: Probably the only switch I could have done, but my experience with 5T helped me stay loyal to One plus.2. IQOO 7: Performance and feature wise, slightly better, lower price too. One plus suits social status and IQOO is a newer brand still building it's reportaire.3 iPhone 11: Old vs new dilemma, iPhone 12 was double the price. Switching after 3 years, I wanted a phone fresh in the market.4 MI XI: MI is for masses and I wouldn't buy a premium phone from this brand.
","Reviewed in India on 18 May 2021","Matches expectations",5,"","10","8GB RAM, 128GB Storage","Lake Blue"
"RUUQ8SD0B4V1H","Dushyant","
  Overheating during charging & app usage... delay in image opening in gallery after clicking photo by camera, need to hold camera in position after clicking photo as its response is late otherwise image will get distorted.
","Reviewed in India on 20 April 2021","Late responding Camera & heating problem",1,"","14","8GB RAM, 128GB Storage","Lake Blue"
"R2TFQS1YFSPMVU","Purna sai","
  One plus have a look on this mobile doesn't meet the expectations. overall mobile performance was good but they have to fix some bugs and front camera has too lag and back camera also average. When comes under display it's really fantastic , battery have best performance and sound quality was very good but it was failed in camera . I think this is not a value for money .
","Reviewed in India on 22 April 2021","Average",1,"","12","8GB RAM, 128GB Storage","Lake Blue"
"RAKKE1OFPANHE","Atul","
  All OnePlus 9 models have heating issues.I have updated the system sw to latest but still phone is heating in normal uses and while charging.OnePlus is not doing anything about itPls don't buy..
","Reviewed in India on 6 May 2021","Heating like anything even after recent update",1,"","10","12GB RAM, 256GB Storage","Lake Blue"
"R3L79BZI05INWE","Yogesh Nakrani","
  Amazon not allowing to post negative review video or photos. I have attached video, video link, photo... but it removes.Device is automatically stop working, sometime even power button does not work so that we cannot restart device. Touch stops working suddenly. For a flagship phone this is utter disappointment. I have done reset. It worked fine for few days. Now the problem bounce back again.
","Reviewed in India on 19 July 2021","Amazon Not accepting negative review",1,"","10","8GB RAM, 128GB Storage","Carbon Black"
"R39QHEIMEFYCCJ","Jayaram Naik","
  I upgraded from my 3 years old Redmi Note 5 pro. And it feels like I'm in a bullet train, the speed I get is just awesome. Wow. Everything is just well balanced. Awesome experience till now. And I had many options like some Redmi and IQOO phones but still I choose ONEPLUS, because you know the reason. Thanks @oneplus_india
","Reviewed in India on 21 April 2021","Best in class",5,"","11","8GB RAM, 128GB Storage","Lake Blue"
"R5Q4R2QDTSDF","Koushik kasa","
  It's overheating within 5 minutes and not at all good for its cause of radiation , which so many people lack knowing
","Reviewed in India on 21 April 2021","Heating issue.  !  A big dropback for all 9 series",1,"","14","8GB RAM, 128GB Storage","Carbon Black"
"RH6X48D32WF72","vnayak","
  Guys go for 9r even i was very confused to buy or not to buy but i bought it finallyNO heating issue foundBattery life on an avreage i used for 22 hours after i charged.  I dont play too much games on my phone but even aftr playing i dont. Think so it get drained too fast... 🤔 But phone is good 😄Update after using 5 days :-Battery is great ( i usually recharge at night for 40 min and use nxt day )that means i charge only once in a day . it is enough if you dont play too much gamesi dont know y people are complaining reagrding heating issue..? 🤔 i found no heating issue from day 1 .Reduce the refrsh rate to 60 hz so your battery dont drain fast. (Battery saver and data saver + point) .hope this helps ;)
","Reviewed in India on 27 April 2021","Aamazing phone 🥰",5,"","9","8GB RAM, 128GB Storage","Lake Blue"
"RG0NEKTKSEQBC","BHARGAV","
  I'm shifting from OnePlus 6 so it's not a huge upgrade but neverthless, the phone is amazing. Fast, fluid display and excellent touch response rate. Very handy and lightweight which makes it easy to use while sleeping 😅😅.A little discomfert I face when I put it on charge that it heats a little more than I expected with 65W charging plus battery drain fast.overall it's a great product with a little downside things which can't be ignored.
","Reviewed in India on 19 April 2021","Faster Phone with faster battery drainage",4,"https://images-na.ssl-images-amazon.com/images/I/51fCat2xG0L.jpg
https://images-na.ssl-images-amazon.com/images/I/61+BIjAHjHL.jpg","9","8GB RAM, 128GB Storage","Lake Blue"
"R3NVFISZ5LN46E","Prabhat Dwivedi","
  I ordered product with great hope, but all were dashed when during the call, words went missing on both sides. As a Caller, i was hearing things partially and the same was happening with the call receiver. We both were hearing things not completely as if we were talking like fill in the blanks. I don't know what to call this technically. But this issue happened even after replacement and I had to finally return the product. Now, I use airtel postpaid and this problem never happened even with my old moto G5S plus & doesn't happen till now. Unfortunately, it kept on happening with one plus 9R. So, unfortunately, I had to return & give up on one plus 9R. May be I got just unlucky defective product, but I am moving on.
","Reviewed in India on 24 April 2021","Check Call quality issues immediately after purchase",3,"","8","8GB RAM, 128GB Storage","Carbon Black"
"R3J7R07N4LQVX1","Sunil Sihag","
  Phone turns hot even without playing games,  watching content, or even using camera! Oxygen OS feels a tone-downed version of those available in lower OnePlus devices, with no Oxygen Messenger, Dialer, etc. Also, OnePlus treats you with ads (reminders) for Red Cable membership every time you open settings.Honestly it has no special features or terrific performance that would make it distinct from phones available under 30K.
","Reviewed in India on 20 April 2021","Average product for 40K+! Avoid it",3,"","9","12GB RAM, 256GB Storage","Carbon Black"
"R106X9AMC8SF96","samrat","
  Broken phone receive in this box but my mom use it .and I made replacement Amazon dispatch new mobile but delivery  boy cancelled it .even drive support team told him replace it .but he say we never work form Amazon drive support team he call his frnd or boss and cancel it
","Reviewed in India on 28 April 2021","Broken phone received never expected with Amazon",1,"https://images-na.ssl-images-amazon.com/images/I/61-Fu3CTJAL.jpg
https://images-na.ssl-images-amazon.com/images/I/61xLKvGayvL.jpg","9","12GB RAM, 256GB Storage","Lake Blue"
"RT6Z6501RBG08","Satyam Mishra","
  Buy this phone only if you want a OnePlus phone(fanboy/fangirl) or are a fan of Oxygen OS.Other than that,the device is overpriced and the camera quality is very basic and takes the beat from phones available at a lower price.Main issue is only two 5G bands. Also this can't be fixed with OTA updates due to limited hardware(affirmed by OnePlus in an official statement).Processor is the same 865 rebranded with very slight clockspeed increase on a single core.Battery is good,really good.65W charge is one of the best in it's league. A top competitor in battery.Good build quality.Decent speakers(Dolby stereo).Decent haptics.If the cons don't bother you and you just need a premium phone for basic use,then go for it(though this argument doesn't make sense since it's waste of money and you can buy a good mid range phone instead).Additional info-Want a gaming phone in the budget in neighborhood of 9R? Buy iQOO 7 Legend instead. A really balanced phone except the FunTouch OS which I ain't fan of. Also don't go for OnePlus 9 as it's useless device(especially the Indian variant). Have money enough to buy a premium flagship,then buy OnePlus 9 Pro 5G.Want a phone with multiple features,flagship performance and balanced,go for Samsung Galaxy S20 FE 5G(only con is old SoC 865).That's it. Have a good day. Out.
","Reviewed in India on 20 May 2021","Summing Up.",5,"https://images-na.ssl-images-amazon.com/images/I/A1-NPDGqwtL.jpg
https://images-na.ssl-images-amazon.com/images/I/A1p8pSOHOEL.jpg
https://images-na.ssl-images-amazon.com/images/I/B1EdVDe7ujS.jpg
https://images-na.ssl-images-amazon.com/images/I/C1YVtdCDKMS.jpg","6","12GB RAM, 256GB Storage","Carbon Black"
"R2LGOYTHST7B6W","Rajshree Thakur","
  Ok I love the phone...I know by looking at the reviews you're thinking to not to buy...Same with me.It's been 5 days am using this phone and am in love with this phoneSo smooth and fast charging.And charge stays long throughout the day.Yes there is some heating issue while am charging my phone and it's obvious 65w fast charging thatswhy I guess giving heating only that time.But while using this phone am not getting any heating issue.Camera is fine if you click at day light but not good for night clicks.And also one thing am unable to do the finger print sensor...it's not easyDon't know am unable to do it correctly or what but that issue only am facingOtherwise go for it..👍🏻👍🏻👍🏻
","Reviewed in India on 2 June 2021","Love it 😘",5,"https://images-na.ssl-images-amazon.com/images/I/51ucpCNG1xL.jpg","5","8GB RAM, 128GB Storage","Lake Blue"
"R1EWPHQ1P9XR9U","Nasirul","
  Feels like Oppo Vivo camera's. Wait they are all same controlled by BBK Electronics. OnePlus Devices used to be premium phones at budget range but now look like the other way cashing in on old reputation & selling craps. Yes, there's neither quality nor value for money that they used to stand for. OnePlus will eventually die a natural death.
","Reviewed in India on 25 July 2021","Bad Camera & Heating.",1,"","6","12GB RAM, 256GB Storage","Lake Blue"
"R20UU21CJ62D6X","LINTU PHILIPS","
  Most awaited phone given such a worst experience..Pros - Nice build quality & very handy phone. Super Processor performance.Super speed Charging..Cons - Worst camera quality for such price range product i must say.. Camera quality cant meet that expectation for a Oneplus lover. Speaker Sound quality - Horrible vibration for the phone once the volume hits the maximum bar..!!! Never expect this from Oneplus..!@ Amazon -Shows 7 days replacement : Complaint raised & Technician support offered , but that was beyond the replacement day policy. So they havent done anything.Called Oneplus. They Offered service at home through Oneplus Care app. But while login , no service available.Again called the service people & they said to visit nearby authorized service dealer & ensured store is open. But when i reach there , it was also closed.Dear Oneplus - Pls take that zero rating from a oneplus brand loved person.....!
","Reviewed in India on 22 July 2021","Worst Experience from a trusted brand..!!",1,"https://m.media-amazon.com/images/I/615d4AOse+L.jpg","6","12GB RAM, 256GB Storage","Lake Blue"
"R10OF8XXTU1V4B","R2D2","
  Edit (28-Jul-2021)... The phone has Google dialer (not OnePlus Dialer). So those who record calls regularly be forewarned that Google Dialer makes an announcement at the beginning and end of recording that is heard by both persons (the dialer person and the person who made the call). The only workaround is to sideload the OnePlus dialer but then it has to be manually updated if and when there's a new update.I was in 2 minds after reading a lot of negative reviews here as well as on YouTube (particularly about the camera), but I am completely satisfied with the phone overall (including the camera).1. Great fast changing (from 0 to full well under 45 minutes)2. Good looks3. Comfortable to hold and operate4. Does not heat up significantly either on charging or on playing games (COD)5. Excellent gameplay6. Beautiful display (even in daylight)7. Speaker is loud and clear8. Awesome gaming mode9. Oxygen OS 💜10. Battery lasts one and a half days with moderate use.
","Reviewed in India on 23 July 2021","Perfect all-rounder",5,"https://m.media-amazon.com/images/I/C1TWf+dSajS.jpg
https://m.media-amazon.com/images/I/C1TcSfql99S.jpg
https://m.media-amazon.com/images/I/C1YCN8zCx6S.jpg","4","12GB RAM, 256GB Storage","Lake Blue"
"R3BZUKAS7H2KI5","Dr.Abhishek Verma","
  It is an absolute beast... 120Hz refresh rate, gaming performance too smooth at high quality also..a great  handset from oneplus again!..65 watt wrap charger with great charging performance..just take 30 min from 1to 💯.. battery backup is slightly down compare to others...but it is best budget phoneIn hand feel is another reason to try it!
","Reviewed in India on 19 April 2021","Amazing phone",4,"https://images-na.ssl-images-amazon.com/images/I/91JNm6Ujc2L.jpg","6","12GB RAM, 256GB Storage","Lake Blue"
"R1KDABIC3LTYX5","Shriyansh Pundora","
  If you have a budget of 40000 this is one of the better phone to go for.1.Oxygen OS2.Good built quality3.Good performance4.Good screen5.Very fast charging6.Oneplus brandingThese being a few of the reasons. Even I was confuced after reading a few reviews about the camera and heating issues, but I would say camera is decent and I did not come across any heating issue as such, yes it does get hot after some gaming but the performance remains good. So I would suggest you to go for it.
","Reviewed in India on 20 June 2021","A decent buy",5,"","6","8GB RAM, 128GB Storage","Lake Blue"
"R1RAZMUGT6XAX1","Srikanth Yerraguntla","
  Though the other reviews say a wonderful phone, I didn't see it so in the 2 weeks I've been using this.The worst part is OnePlus has limited 5G bands support. Only 2 bands, they thought it could be fixed with Software update but it's hardware issue. They can't fix that in this 9 series. I thought of returning it to get S20 FE but missed the return date by a day. I'll not keep this phone for much longer.Not a great battery backup. Less than 10hr on normal usage of calls and apps without wifi or any gaming. The OS actually takes up a lot of battery. The only positive point is 65W warp charger, charges phone in less than 45 mins.Camera is ok but not upto the mark for a 40K phone. 9R doesn't have the fancy camera setup. The selfies are better than the rear camera and even they are not good.Fingerprint reader lags sometimes. Doesn't read the finger unless I press it hard on the screen.It feels like a 6GB ram phone, not an 8GB one. Didn't see much difference from old iPhone 6S. Could do better in almost all aspects.
","Reviewed in India on 14 May 2021","I won't recommend this phone to anyone",2,"","4","8GB RAM, 128GB Storage","Lake Blue"
"R3TWV2GG2J2TE9","KilooLooki","
  I don't understand the hype at all. It is fast ..fluid .. but the camera is just so horrendous.  Colours are over saturated. And I've tried to adjust display/ advanced display options thinking it may help with colour reproduction in the photos but nothing helps at all. Depth of field is fine but photos are more than just about depth. Especially under artificial lighting Skin tones appear washed out or reddish and my green mask looks grey.. maybe it can be improved with software updates. But as of now in the camera dept. It sucks so bad. Aside from the camera, the phone works well. Fingerprint reader in quick. And I get good battery life after adjusting a few things in settings  I've not experienced any heating even while charging or even while playing a few games or two during charge.
","Reviewed in India on 10 May 2021","Poor poor camera",3,"","4","8GB RAM, 128GB Storage","Lake Blue"
"RQH8S7LL8WQVH","Navneet Singh","
  Great experience till now.. no heating issue and not much battery drainage.. good battery backup and very good screen on time.. i use phone mainly for gaming.. no lag no heating (c.o.dm, r.o.k, pubg, evil land, Asphalt 9) really happy..
","Reviewed in India on 28 April 2021","Nice purchase",5,"","7","8GB RAM, 128GB Storage","Lake Blue"
"R2C8XDCP4MQTJ3","Praveen Naik","
  Hi its my honest review...  i have been using from 2 month.. one this i have understand if you are interested in cemera then don't buy high cost mobile.. better go with DSLR..I have compared this mobile camera with Redmi note 9 pro ... There is no much difference in quality only colour reproduction in little different.. so don't waste money on this one plus.. buy any mobile under 20k and purchase one DSLR...
","Reviewed in India on 25 July 2021","Honest review",2,"https://m.media-amazon.com/images/I/71MD-3IoRCL.jpg","6","8GB RAM, 128GB Storage","Lake Blue"
"R8GPOP1ZVTHRM","Ram Karlapudi","
  Technically it's a pro model for one plus 8T versionThings I like1) excellent Display with 120hz refresh rate2) Haptic feedback is awesome3)Dual speakers are good4) S/w experience is very fluid5) Avg battery6)Avg cameraIf the price is in b/w 30-35k it will be the best budget phone however if you don't care about hasselblad camera marketing and SD 888 processor from OnePlus 9 ,the alternative choice is OnePlus 9R
","Reviewed in India on 19 April 2021","OnePlus 9R  better option  than OnePlus 9, if you don't care top-end chipset or the premium camera",4,"https://images-na.ssl-images-amazon.com/images/I/91-qW1uSSWL.jpg
https://images-na.ssl-images-amazon.com/images/I/915hAWM5OhL.jpg
https://images-na.ssl-images-amazon.com/images/I/91iWpaMX8TL.jpg
https://images-na.ssl-images-amazon.com/images/I/91xrfNOedQL.jpg","6","8GB RAM, 128GB Storage","Lake Blue"
"R2GIFUH3FCKVVT","Anand","
  Writing this review after using the device for 10 days. This is my first One Plus device and it has met the expectations. I have always been an android favoring person over iOS because the customizing that comes to the table and make the usage of the mobile for lively.Software - 4/5 - Clean OS experience but saw few issues while screen refreshing when the mob is on charging mode. This is very minimal and all of the other options are good.Battery - 4/5 - I am not a gamer and a single charge is lasting me for 1 days with calls, Internet browsing. The Wrap charger is awesome with ful charge in 45-50 minutes. Device heats up during charging at times and this is also small issue.Camera - 4/5 - Not a Camera enthusiastic and the Camera works pretty good for a normal users.Call quality and call connections are pretty good.Audio is pretty good and Video is a treat to the eyes with nice display.Cons - Nothing could I find until now but as everyone says 3.5 MM jack should have been there.
","Reviewed in India on 5 May 2021","My first OnePlus Device and it lived to my expectations",4,"","5","12GB RAM, 256GB Storage","Lake Blue"
"RZ6XJPI9WWIQ","sumant bhatia","
  Have been using op device for almost 5 years now and this phone too is an upgrade to the older op deviceFirst the goodGood screen and color managementSuperfast fingerprint though I liked it more on the back as in my earlier deviceNo heating, good battery lifeOxygen OS latest version is goodCharging is superfastPretty good package for a daily work horseNow the badCamera needs a lot of improvement not worthy of a latest flagship even though it's just a rehashed version of op8No wireless charger5G is a big question markPrice for a rehashed version of an older model is high and more competitive prices are available for competition brands.Discount is offered only with one bank card which is a bummer...at least a couple of choices should be availableColors are very limitedHeadphone jack missingOnePlus has moved from there flagship killer image a d started to become like a regular run of the mill mobile company and if they continue the current pricing strategy, then for me this may be the last op phone...just brought this one because hardware durability has been very good for my earlier devices
","Reviewed in India on 27 May 2021","Old wine in a new bottle",4,"","3","8GB RAM, 128GB Storage","Lake Blue"
"R2DF6FS6IVLYB","Siva","
  Phone was really awesome. After using for more than a week I'm giving my review here.Pros:-1. Camera quality was excellent2. Display quality is excellent3. Built quality was very good, as by accidentally my phone was falled down from 5 feet height and there's no scratches at  all.4. Receiving upto date Android 11 updates. 2 times I've received the updates and now the current version is OxygenOS 11.2.4.45. Dolby Atmos Speakers are good6. Charging was very fast such that it was getting charged to 90% from 15% within 30 mins due to Warp Charge 65 technologyCons:-While charging phone was getting heated up other than that I don't think any other negatives in this phone.
","Reviewed in India on 6 August 2021","Simply Superb!",5,"","3","8GB RAM, 128GB Storage","Lake Blue"
"R2YVV0NQSBI1YL","Rukhsar Sheikh","
  I have upgraded from realme c2 to this phone one plus 9r... This is my best upgrade alhamdulillah ☺️💯🎉.. The battery life is best and it charge full in 40-45 minutes.. the camera is best in all modes🥰💯🎉 android 11 and the OS is super smooth and the 120hz display rate feels super smooth to use.. The Only thing i want is One plus throws an Android 12 update official for one plus 9r as soon as possible 💯🔥..  The design and color of the phone is super sick.. lake blue😍⚡💯🔥 it is a glossy color and gives a premium finish to the phone and it looks classy.. the camera module is also fitted perfectly 🔥 best phone by one plus🔥😍 Alhamdulillah ❤️❤️☺️
","Reviewed in India on 23 June 2021","Best flagship phone ever💯🎉⚡",5,"","5","8GB RAM, 128GB Storage","Lake Blue"
"R2U0G7BVC1RXMM","Malay","
  Battery Issue.... Phone is Heating during Charging and During Running Application.Heating in Minimum use1st time purchase but bad impressionAfter two days use battery backup is very low
","Reviewed in India on 22 April 2021","Heating phone just like hot bag",1,"https://images-na.ssl-images-amazon.com/images/I/71mDN3P0o7L.jpg
https://images-na.ssl-images-amazon.com/images/I/71zIiT+COfL.jpg","8","8GB RAM, 128GB Storage","Lake Blue"
